,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
0,광명3동,비산3동,126.8569482,37.4802281,126.9455755,37.4040626,광명3동비산3동,15796,2429.216,18150
1,성산제2동,행신1동,126.9090061,37.568618,126.8359162,37.6223167,성산제2동행신1동,11807,1827.296,14430
2,목3동,수궁동,126.8644431,37.5448009,126.8314627,37.4939422,목3동수궁동,9274,1740.324,10400
3,사당제2동,노량진제1동,126.9792598,37.4887323,126.942013,37.512308,사당제2동노량진제1동,6328,1250.382,8300
4,삼성2동,증산동,127.04595,37.5112,126.9070404,37.5843063,삼성2동증산동,21216,4852.459,25400
5,여의동,개봉제2동,126.934584,37.5177232,126.8565584,37.4908359,여의동개봉제2동,8808,2231.687,13300
6,이문제3동,영종동,127.065075,37.6033571,126.5315335,37.4942488,이문제3동영종동,61163,5347.308,56070
7,신당제1동,남영동,127.0145478,37.5620973,126.9748403,37.5457586,신당제1동남영동,7471,1218.702,8600
8,길동,중화제1동,127.1426791,37.5345598,127.080623,37.6011745,길동중화제1동,12038,2197.063,15650
9,보라매동,길동,126.9327389,37.4881456,127.1426791,37.5345598,보라매동길동,26035,4239.736,31670
10,상계10동,명동,127.060225,37.661274,126.98585,37.560042,상계10동명동,18820,3277.037,20500
11,구로제3동,남영동,126.8903678,37.4873799,126.9748403,37.5457586,구로제3동남영동,11261,2068.708,12800
12,가산동,전농제2동,126.8917326,37.4769094,127.0600375,37.5781027,가산동전농제2동,24293,4802.826,25300
13,답십리제3동,하안2동,127.0512678,37.5717963,126.8747335,37.4647164,답십리제3동하안2동,34923,5319.033,34490
14,시흥제1동,상봉제1동,126.9032625,37.4535411,127.0872004,37.5998799,시흥제1동상봉제1동,30798,5566.343,30400
15,전농제2동,신촌동,127.0600375,37.5781027,126.9418114,37.5640923,전농제2동신촌동,12284,2613.873,15000
16,신내2동,하계1동,127.0942306,37.6061896,127.0725852,37.6405374,신내2동하계1동,5224,920.511,7000
17,월곡제1동,종암동,127.0357574,37.6105472,127.0351572,37.5990075,월곡제1동종암동,2973,662.716,4500
18,금호1가동,진접읍,127.0216354,37.5549008,127.1895841,37.7259104,금호1가동진접읍,34745,4993.753,35170
19,발산제1동,전농제2동,126.8331686,37.5531209,127.0600375,37.5781027,발산제1동전농제2동,28857,5488.167,30000
20,중곡제2동,중계본동,127.081487,37.560308,127.080338,37.64784,중곡제2동중계본동,12434,2195.497,14300
21,삼각산동,양재1동,127.0207209,37.6151568,127.026744,37.4716412,삼각산동양재1동,29766,4159.179,28200
22,발산제1동,소공동,126.8331686,37.5531209,126.977025,37.562442,발산제1동소공동,17475,3276.178,18900
23,양재1동,삼성동,127.026744,37.4716412,127.062532,37.5144424,양재1동삼성동,8175,1820.737,10300
24,삼전동,왕십리도선동,127.0925354,37.502714,127.0255501,37.5678257,삼전동왕십리도선동,11213,2259.505,12200
25,월계3동,묵제1동,127.0692485,37.6210475,127.0784729,37.6123734,월계3동묵제1동,2173,638.63,3900
26,상계1동,목5동,127.0549781,37.6799006,126.8816206,37.5371201,상계1동목5동,42784,3954.254,43250
27,상도제1동,우장산동,126.953089,37.4981,126.8418849,37.5482468,상도제1동우장산동,17419,2805.825,17300
28,숭인제2동,창제1동,127.019988,37.574867,127.0438683,37.6483046,숭인제2동창제1동,11819,2758.532,15600
29,등촌제3동,반포4동,126.847881,37.5589789,127.0003853,37.4974314,등촌제3동반포4동,17652,2418.019,16700
30,번제2동,상계2동,127.0387953,37.6323588,127.0678377,37.6574727,번제2동상계2동,6016,1205.106,7900
31,한강로동,대방동,126.9692332,37.5281071,126.92635,37.508133,한강로동대방동,5940,1044.972,6700
32,길동,구로제2동,127.1426791,37.5345598,126.8834703,37.491377,길동구로제2동,34992,4928.642,37090
33,수서동,한강로동,127.104929,37.4889181,126.9692332,37.5281071,수서동한강로동,19983,3029.829,18400
34,장위제2동,호원1동,127.0545206,37.6123899,127.0487645,37.7120303,장위제2동호원1동,14685,2215.739,15790
35,둔촌제2동,월계3동,127.1419221,37.5332885,127.0692485,37.6210475,둔촌제2동월계3동,14634,3226.685,17400
36,면목본동,장암동,127.0874227,37.5873592,127.0542544,37.7264068,면목본동장암동,20098,3058.706,21250
37,답십리제1동,신설동,127.0512678,37.5717963,127.0255251,37.5749343,답십리제1동신설동,2831,597.837,4600
38,길동,천호제3동,127.1426791,37.5345598,127.1332269,37.5361455,길동천호제3동,973,252.518,3800
39,암사제1동,상봉제1동,127.132663,37.551508,127.0872004,37.5998799,암사제1동상봉제1동,10727,1793.368,13690
40,서초4동,반포4동,127.0221589,37.5026685,127.0003853,37.4974314,서초4동반포4동,2966,1023.408,5200
41,삼양동,번제1동,127.0197725,37.6250518,127.0288473,37.6378913,삼양동번제1동,2604,802.152,4800
42,하계2동,상계3.4동,127.0679733,37.6320048,127.0832665,37.6729133,하계2동상계3.4동,5931,1148.793,7300
43,염리동,홍은제2동,126.94565,37.547083,126.9342509,37.5801972,염리동홍은제2동,5270,1095.835,7100
44,안암동,방학제1동,127.0213292,37.5858498,127.0407251,37.6641763,안암동방학제1동,10035,2885.522,14000
45,개봉제3동,여의동,126.853838,37.485993,126.934584,37.5177232,개봉제3동여의동,9767,2212.131,12800
46,창제2동,중계2.3동,127.0356387,37.6414033,127.0687126,37.6421829,창제2동중계2.3동,4115,1243.741,6600
47,창제4동,목2동,127.0515994,37.6522276,126.8717128,37.5461131,창제4동목2동,27669,3998.239,25600
48,중계2.3동,면목제3.8동,127.0687126,37.6421829,127.0880603,37.5829681,중계2.3동면목제3.8동,8241,1804.509,10300
49,구산동,중림동,126.9103893,37.6117455,126.9644863,37.5548629,구산동중림동,12322,2182.419,13200
50,성내제2동,보라매동,127.129563,37.532425,126.9327389,37.4881456,성내제2동보라매동,24297,4814.474,27400
51,삼선동,번제2동,127.0146297,37.5908326,127.0387953,37.6323588,삼선동번제2동,7338,1646.735,9000
52,전농제2동,이문제3동,127.0600375,37.5781027,127.065075,37.6033571,전농제2동이문제3동,5026,860.178,6100
53,창제1동,방화제2동,127.0438683,37.6483046,126.8067549,37.5666997,창제1동방화제2동,45185,3868.993,43110
54,가양제2동,김포1동,126.8512826,37.5673763,126.7057,37.6275987,가양제2동김포1동,17765,2207.944,19270
55,월계2동,석관동,127.0508,37.6325377,127.061413,37.612957,월계2동석관동,3469,811.717,5300
56,방배3동,을지로동,126.9999918,37.4784409,126.9913342,37.5667163,방배3동을지로동,12593,1942.17,13700
57,서원동,난곡동,126.9313,37.4797346,126.9216507,37.4709634,서원동난곡동,3038,608.452,4800
58,이촌제1동,상암동,126.9732,37.5214167,126.8946875,37.578325,이촌제1동상암동,14301,2533.989,14900
59,월계3동,도봉제1동,127.0692485,37.6210475,127.0434369,37.6786913,월계3동도봉제1동,8123,1257.005,9700
60,사당제3동,반포4동,126.9734908,37.4845247,127.0003853,37.4974314,사당제3동반포4동,3859,766.203,5400
61,마천1동,천호제2동,127.1499724,37.4960195,127.1254351,37.5435257,마천1동천호제2동,7821,1650.233,10100
62,길음제2동,이화동,127.0273155,37.6066647,127.004338,37.577008,길음제2동이화동,4928,866.051,6500
63,월계2동,왕십리도선동,127.0508,37.6325377,127.0255501,37.5678257,월계2동왕십리도선동,13009,1611.045,12900
64,잠실본동,수유제2동,127.0832037,37.5060716,127.0198777,37.6447027,잠실본동수유제2동,23049,4708.824,26500
65,독산제3동,면목제3.8동,126.9032524,37.4751198,127.0880603,37.5829681,독산제3동면목제3.8동,25965,4619.875,26500
66,사당제5동,장항2동,126.9668658,37.4857521,126.7783329,37.649886,사당제5동장항2동,32113,3670.544,29850
67,당산제2동,인수동,126.8973273,37.5310483,127.0106307,37.6415105,당산제2동인수동,22865,4114.692,24000
68,종암동,사근동,127.0351572,37.5990075,127.0453315,37.5614846,종암동사근동,5543,1397.444,8200
69,노량진제1동,독산제3동,126.942013,37.512308,126.9032524,37.4751198,노량진제1동독산제3동,6747,1422.521,8900
70,정릉제3동,창제1동,127.004186,37.6089578,127.0438683,37.6483046,정릉제3동창제1동,8196,1753.975,10400
71,답십리제2동,장위제1동,127.06125,37.567417,127.0437129,37.6141245,답십리제2동장위제1동,7591,1523.65,9300
72,번제2동,묵제2동,127.0387953,37.6323588,127.0783313,37.6059528,번제2동묵제2동,5706,1235.82,8000
73,신대방제2동,역촌동,126.9244085,37.4984422,126.915114,37.6044046,신대방제2동역촌동,18259,3360.629,19100
74,발산제1동,풍산동,126.8331686,37.5531209,126.7999452,37.6641075,발산제1동풍산동,18275,2783.743,19870
75,명륜3가동,녹번동,126.9931,37.5875,126.9298245,37.6021944,명륜3가동녹번동,9260,1639.92,10300
76,도봉제1동,흑석동,127.0434369,37.6786913,126.966612,37.5058617,도봉제1동흑석동,31205,4646.861,32000
77,개봉제1동,역촌동,126.8511255,37.5003318,126.915114,37.6044046,개봉제1동역촌동,16259,3596.652,20000
78,광장동,삼성1동,127.103025,37.546892,127.062532,37.5144424,광장동삼성1동,7968,1071.466,8400
79,연희동,송중동,126.9351754,37.5739083,127.033738,37.616099,연희동송중동,17479,3381.834,19800
80,목3동,상2동,126.8644431,37.5448009,126.7544075,37.5005775,목3동상2동,16095,2683.334,17990
81,역삼2동,성내제3동,127.0468034,37.4959674,127.13287,37.5260101,역삼2동성내제3동,10572,2691.533,13900
82,사당제1동,노량진제1동,126.9786682,37.4830639,126.942013,37.512308,사당제1동노량진제1동,5606,1159.802,7700
83,서림동,낙성대동,126.9349995,37.4749956,126.9583884,37.4762971,서림동낙성대동,2999,876.572,5100
84,군자동,석관동,127.0753494,37.5554853,127.061413,37.612957,군자동석관동,7972,1364.935,9000
85,신당제1동,상도제3동,127.0145478,37.5620973,126.9313793,37.4991123,신당제1동상도제3동,14825,3212.975,18300
86,방화제2동,상계3.4동,126.8067549,37.5666997,127.0832665,37.6729133,방화제2동상계3.4동,51323,4151.784,49110
87,중계4동,혜화동,127.0780091,37.6587275,127.0005764,37.5869186,중계4동혜화동,11864,2731.26,15400
88,가양제2동,방배본동,126.8512826,37.5673763,126.988785,37.4941452,가양제2동방배본동,18093,2191.643,17000
89,홍은제2동,북아현동,126.9342509,37.5801972,126.957025,37.5595,홍은제2동북아현동,5792,967.782,7200
90,가양제2동,도봉제2동,126.8512826,37.5673763,127.046575,37.669751,가양제2동도봉제2동,40717,4290.838,42310
91,고척제1동,오류제1동,126.8628603,37.5004631,126.845201,37.497009,고척제1동오류제1동,2331,804.737,4700
92,홍은제2동,수서동,126.9342509,37.5801972,127.104929,37.4889181,홍은제2동수서동,30971,3996.576,28100
93,강일동,혜화동,127.173909,37.5649783,127.0005764,37.5869186,강일동혜화동,24665,3624.168,25300
94,번제3동,답십리제3동,127.04665,37.625874,127.0512678,37.5717963,번제3동답십리제3동,8290,1612.127,9200
95,길동,발산제1동,127.1426791,37.5345598,126.8331686,37.5531209,길동발산제1동,36508,6372.674,37000
96,방학제1동,도봉제2동,127.0407251,37.6641763,127.046575,37.669751,방학제1동도봉제2동,1492,471.641,3800
97,효창동,구로제2동,126.9618498,37.5424569,126.8834703,37.491377,효창동구로제2동,11229,2447.683,14000
98,장지동,단대동,127.1354,37.4785,127.1553874,37.4494085,장지동단대동,4974,830.845,6730
99,대방동,영등포동,126.92635,37.508133,126.9106918,37.5203985,대방동영등포동,2490,465.501,4200
100,하계1동,의정부2동,127.0725852,37.6405374,127.0427947,37.7407861,하계1동의정부2동,14921,2159.864,16130
101,목3동,도봉제2동,126.8644431,37.5448009,127.046575,37.669751,목3동도봉제2동,43796,4449.425,43410
102,오류제2동,신길제1동,126.8395371,37.4888016,126.9214285,37.5112667,오류제2동신길제1동,10530,2365.968,14000
103,월계3동,도봉제2동,127.0692485,37.6210475,127.046575,37.669751,월계3동도봉제2동,6132,1048.757,7800
104,세곡동,명일제2동,127.1043555,37.4643683,127.1513427,37.546366,세곡동명일제2동,13489,2241.71,14650
105,증산동,둔촌제2동,126.9070404,37.5843063,127.1419221,37.5332885,증산동둔촌제2동,31650,4664.579,28600
106,청운효자동,전농제2동,126.9706519,37.5841367,127.0600375,37.5781027,청운효자동전농제2동,10564,2994.089,15900
107,독산제2동,신촌동,126.9034825,37.4631474,126.9418114,37.5640923,독산제2동신촌동,20878,2742.896,23070
108,신촌동,이화동,126.9418114,37.5640923,127.004338,37.577008,신촌동이화동,6391,1029.518,7900
109,구산동,을지로동,126.9103893,37.6117455,126.9913342,37.5667163,구산동을지로동,13293,2503.744,14900
110,상도제3동,이화동,126.9313793,37.4991123,127.004338,37.577008,상도제3동이화동,14338,2556.65,15500
111,장지동,방화제1동,127.1354,37.4785,126.817026,37.5703659,장지동방화제1동,39040,6854.805,40600
112,월계3동,반포4동,127.0692485,37.6210475,127.0003853,37.4974314,월계3동반포4동,20223,3217.257,22100
113,돈암제1동,신내1동,127.0263875,37.6034071,127.099538,37.605882,돈암제1동신내1동,8838,1531.364,10200
114,상도제1동,상도제1동,126.953089,37.4981,126.953089,37.4981,상도제1동상도제1동,0,0.0,0
115,발산제1동,도봉제2동,126.8331686,37.5531209,127.046575,37.669751,발산제1동도봉제2동,44115,4890.042,45390
116,대방동,수유제1동,126.92635,37.508133,127.0176014,37.6300865,대방동수유제1동,19705,3570.002,20700
117,대조동,일원본동,126.920813,37.614165,127.0864633,37.4833484,대조동일원본동,33999,4368.62,30600
118,천호제2동,정릉제3동,127.1254351,37.5435257,127.004186,37.6089578,천호제2동정릉제3동,25887,3784.455,26700
119,전농제2동,공릉2동,127.0600375,37.5781027,127.083488,37.621332,전농제2동공릉2동,8394,2105.992,11600
120,양재1동,행당제2동,127.026744,37.4716412,127.02935,37.558208,양재1동행당제2동,16165,3560.398,18200
121,수유제3동,월계2동,127.023125,37.638715,127.0508,37.6325377,수유제3동월계2동,5032,894.725,6100
122,도봉제2동,행당제2동,127.046575,37.669751,127.02935,37.558208,도봉제2동행당제2동,21003,2434.553,20200
123,도봉제2동,가능1동,127.046575,37.669751,127.0384877,37.7505409,도봉제2동가능1동,10736,1101.213,11870
124,화곡제1동,신정7동,126.841562,37.530408,126.8597007,37.514393,화곡제1동신정7동,3344,872.618,5000
125,수유제3동,상계6.7동,127.023125,37.638715,127.0669541,37.654882,수유제3동상계6.7동,4996,1149.58,7100
126,당산제1동,대방동,126.897443,37.5249643,126.92635,37.508133,당산제1동대방동,4754,906.851,6300
127,송중동,대치2동,127.033738,37.616099,127.0642072,37.5022848,송중동대치2동,17963,2844.017,18400
128,신대방제1동,원효로제1동,126.91005,37.488943,126.9676811,37.5372185,신대방제1동원효로제1동,8265,1504.149,9100
129,신당제3동,신촌동,127.0090022,37.552479,126.9418114,37.5640923,신당제3동신촌동,9399,1981.567,12000
130,종암동,동선동,127.0351572,37.5990075,127.0203666,37.5939824,종암동동선동,3729,668.501,5400
131,가양제1동,가양제3동,126.8447099,37.5695239,126.8605955,37.561092,가양제1동가양제3동,1873,423.937,3800
132,사당제2동,이화동,126.9792598,37.4887323,127.004338,37.577008,사당제2동이화동,12429,2057.65,13500
133,하계2동,대치2동,127.0679733,37.6320048,127.0642072,37.5022848,하계2동대치2동,21625,2741.421,21100
134,둔촌제2동,장암동,127.1419221,37.5332885,127.0542544,37.7264068,둔촌제2동장암동,32567,3314.044,31510
135,대림제3동,영등포동,126.8980312,37.4983347,126.9106918,37.5203985,대림제3동영등포동,4840,985.571,6700
136,성산제1동,관양2동,126.90785,37.5634083,126.9710143,37.4022817,성산제1동관양2동,26984,3820.545,27090
137,쌍문제3동,불광제2동,127.0278643,37.6489775,126.9257389,37.6208567,쌍문제3동불광제2동,14914,2758.201,16100
138,상계6.7동,이화동,127.0669541,37.654882,127.004338,37.577008,상계6.7동이화동,15523,2903.117,17600
139,이태원제2동,이화동,126.9901481,37.5418962,127.004338,37.577008,이태원제2동이화동,4860,1053.566,7500
140,불광제2동,상일동,126.9257389,37.6208567,127.1683007,37.550583,불광제2동상일동,42258,3462.854,40510
141,용두동,신내1동,127.0372011,37.5758884,127.099538,37.605882,용두동신내1동,11128,2194.616,14500
142,대흥동,상계6.7동,126.9424619,37.5557827,127.0669541,37.654882,대흥동상계6.7동,26975,5049.29,28600
143,망원제2동,구산동,126.9023578,37.5602495,126.9103893,37.6117455,망원제2동구산동,8039,1794.391,10000
144,구로제1동,방화제1동,126.8757585,37.4930433,126.817026,37.5703659,구로제1동방화제1동,14194,2722.269,17600
145,방화제1동,서빙고동,126.817026,37.5703659,126.994663,37.520458,방화제1동서빙고동,23984,3041.682,22300
146,영등포동,영등포동,126.9106918,37.5203985,126.9106918,37.5203985,영등포동영등포동,0,0.0,0
147,양평제1동,신촌동,126.888238,37.52365,126.9418114,37.5640923,양평제1동신촌동,8466,1682.64,10600
148,시흥제1동,가양제3동,126.9032625,37.4535411,126.8605955,37.561092,시흥제1동가양제3동,17636,2232.138,19150
149,거여1동,반포3동,127.1432324,37.4969643,127.0056289,37.5120925,거여1동반포3동,17583,3043.29,17200
150,번제2동,이화동,127.0387953,37.6323588,127.004338,37.577008,번제2동이화동,8995,1714.893,10800
151,화곡본동,등촌제3동,126.847725,37.544075,126.847881,37.5589789,화곡본동등촌제3동,3250,662.455,4900
152,삼성1동,방화제2동,127.062532,37.5144424,126.8067549,37.5666997,삼성1동방화제2동,30810,5200.559,29100
153,역삼1동,정자2동,127.0333574,37.4954841,127.1152768,37.3660181,역삼1동정자2동,20368,2474.238,20710
154,신촌동,고봉동,126.9418114,37.5640923,126.8272398,37.70188,신촌동고봉동,26452,2791.548,26910
155,송중동,등촌제3동,127.033738,37.616099,126.847881,37.5589789,송중동등촌제3동,24031,3608.529,21200
156,시흥제1동,한남동,126.9032625,37.4535411,127.0005,37.53455,시흥제1동한남동,15685,3177.572,18900
157,신내2동,중화제2동,127.0942306,37.6061896,127.0795427,37.5993838,신내2동중화제2동,2707,771.173,5000
158,신당제4동,우이동,127.014687,37.557083,127.0118533,37.6479523,신당제4동우이동,11694,3287.834,15100
159,원효로제2동,신정3동,126.951538,37.53435,126.8547892,37.5151685,원효로제2동신정3동,13985,2325.447,13500
160,오금동,둔촌제2동,126.9138,37.6674,127.1419221,37.5332885,오금동둔촌제2동,46081,3757.147,44190
161,창제2동,양재1동,127.0356387,37.6414033,127.026744,37.4716412,창제2동양재1동,34630,4011.552,30700
162,방화제2동,왕십리도선동,126.8067549,37.5666997,127.0255501,37.5678257,방화제2동왕십리도선동,34277,4184.106,34030
163,평창동,신길제5동,126.9681871,37.6063166,126.9052679,37.5016177,평창동신길제5동,18198,2817.335,19000
164,송천동,도촌동,127.023838,37.618282,127.1528116,37.4163195,송천동도촌동,33707,3823.601,31110
165,성산제2동,왕십리도선동,126.9090061,37.568618,127.0255501,37.5678257,성산제2동왕십리도선동,19205,2716.231,17500
166,개봉제3동,방화제1동,126.853838,37.485993,126.817026,37.5703659,개봉제3동방화제1동,13771,2766.338,16100
167,거여1동,서초4동,127.1432324,37.4969643,127.0221589,37.5026685,거여1동서초4동,16561,3318.062,19500
168,신사제1동,신당제3동,126.9117735,37.5978445,127.0090022,37.552479,신사제1동신당제3동,13666,2571.489,15200
169,수서동,홍은제2동,127.104929,37.4889181,126.9342509,37.5801972,수서동홍은제2동,31093,4293.465,29500
170,창제1동,대흥동,127.0438683,37.6483046,126.9424619,37.5557827,창제1동대흥동,25086,3746.42,23500
171,수서동,삼청동,127.104929,37.4889181,126.981836,37.5850126,수서동삼청동,19619,4039.438,22200
172,화곡제8동,풍납2동,126.848335,37.5326541,127.1157686,37.5292584,화곡제8동풍납2동,31895,4109.206,30900
173,용문동,보라매동,126.957562,37.5389,126.9327389,37.4881456,용문동보라매동,8499,1857.772,9800
174,세곡동,하계1동,127.1043555,37.4643683,127.0725852,37.6405374,세곡동하계1동,28513,4632.124,29700
175,송파1동,마장동,127.1093393,37.5062595,127.045388,37.566325,송파1동마장동,11598,2270.791,13000
176,화양동,중곡제2동,127.0713152,37.5465421,127.081487,37.560308,화양동중곡제2동,2799,773.416,5000
177,영등포동,왕십리제2동,126.9106918,37.5203985,127.0310207,37.5617987,영등포동왕십리제2동,18807,2851.447,19800
178,대조동,진관동,126.920813,37.614165,126.9210512,37.634983,대조동진관동,3092,658.821,5000
179,목4동,면목본동,126.86835,37.532425,127.0874227,37.5873592,목4동면목본동,31990,4991.694,31500
180,면목제5동,중계4동,127.079511,37.5857842,127.0780091,37.6587275,면목제5동중계4동,10663,2101.309,12600
181,독산제4동,풍납2동,126.9022074,37.4675452,127.1157686,37.5292584,독산제4동풍납2동,24582,4712.965,27200
182,반포3동,서초2동,127.0056289,37.5120925,127.02496,37.49208,반포3동서초2동,3695,1310.615,5100
183,시흥제3동,도곡1동,126.9057945,37.4403095,127.0390246,37.488238,시흥제3동도곡1동,18728,1790.946,18370
184,일원1동,강일동,127.0879629,37.491839,127.173909,37.5649783,일원1동강일동,18405,2444.124,18400
185,삼성동,화곡제3동,127.062532,37.5144424,126.8384231,37.5425392,삼성동화곡제3동,26404,5393.937,28700
186,용답동,풍납2동,127.0555515,37.5640618,127.1157686,37.5292584,용답동풍납2동,16194,1685.903,14800
187,대치2동,잠실4동,127.0642072,37.5022848,127.1122668,37.5201089,대치2동잠실4동,5947,1374.425,8400
188,가회동,효창동,126.9847995,37.5800784,126.9618498,37.5424569,가회동효창동,6241,1557.635,8600
189,풍납2동,독산제4동,127.1157686,37.5292584,126.9022074,37.4675452,풍납2동독산제4동,30509,3866.277,31030
190,성현동,도곡2동,126.9481271,37.4895366,127.0464338,37.4837425,성현동도곡2동,10867,1839.384,11000
191,독산제1동,대림제1동,126.897041,37.4702453,126.905818,37.4954685,독산제1동대림제1동,3531,836.577,6000
192,하계2동,중계4동,127.0679733,37.6320048,127.0780091,37.6587275,하계2동중계4동,3743,868.309,5500
193,독산제1동,신촌동,126.897041,37.4702453,126.9418114,37.5640923,독산제1동신촌동,13167,2984.417,17500
194,대흥동,쌍문제3동,126.9424619,37.5557827,127.0278643,37.6489775,대흥동쌍문제3동,16908,3217.223,17700
195,신대방제2동,도림동,126.9244085,37.4984422,126.89595,37.509475,신대방제2동도림동,3426,686.834,5000
196,가양제1동,가양제1동,126.8447099,37.5695239,126.8447099,37.5695239,가양제1동가양제1동,0,0.0,0
197,암사제3동,답십리제3동,127.1408249,37.5549912,127.0512678,37.5717963,암사제3동답십리제3동,10513,1868.966,12500
198,오륜동,영종동,127.1343,37.515425,126.5315335,37.4942488,오륜동영종동,74569,5796.054,70130
199,독산제1동,화곡제1동,126.897041,37.4702453,126.841562,37.530408,독산제1동화곡제1동,10256,2186.158,13200
200,창제3동,회기동,127.0429556,37.6381278,127.0553132,37.5908083,창제3동회기동,10562,1426.885,11400
201,반포2동,신촌동,126.9945091,37.5046022,126.9418114,37.5640923,반포2동신촌동,14352,2469.855,16100
202,신정3동,중2동,126.8547892,37.5151685,126.7625573,37.5060408,신정3동중2동,8927,1372.721,10950
203,독산제2동,중1동,126.9034825,37.4631474,126.7625573,37.5060408,독산제2동중1동,17022,3492.554,21450
204,화곡제1동,일신동,126.841562,37.530408,126.7469557,37.4845341,화곡제1동일신동,14523,1779.597,15070
205,청룡동,성현동,126.9416518,37.4791304,126.9481271,37.4895366,청룡동성현동,2906,760.261,4700
206,성산제2동,망원제2동,126.9090061,37.568618,126.9023578,37.5602495,성산제2동망원제2동,1876,735.375,3800
207,창제1동,공릉1.3동,127.0438683,37.6483046,127.073838,37.624874,창제1동공릉1.3동,5129,773.649,6600
208,월계3동,방화제2동,127.0692485,37.6210475,126.8067549,37.5666997,월계3동방화제2동,31791,4440.735,28500
209,신월2동,신정3동,126.8444512,37.5249763,126.8547892,37.5151685,신월2동신정3동,2044,508.603,3800
210,홍은제1동,신촌동,126.9471111,37.5989056,126.9418114,37.5640923,홍은제1동신촌동,5971,915.71,6800
211,응봉동,월곡제1동,127.0334357,37.5531636,127.0357574,37.6105472,응봉동월곡제1동,8255,1958.839,12600
212,삼성2동,세곡동,127.04595,37.5112,127.1043555,37.4643683,삼성2동세곡동,10515,2319.883,12000
213,북가좌제1동,신수동,126.910194,37.57429,126.9351878,37.5471182,북가좌제1동신수동,5095,955.312,7000
214,목2동,이화동,126.8717128,37.5461131,127.004338,37.577008,목2동이화동,14722,2278.074,15000
215,가양제2동,한남동,126.8512826,37.5673763,127.0005,37.53455,가양제2동한남동,18532,3045.329,19400
216,장지동,회현동,127.1354,37.4785,126.9793216,37.5572864,장지동회현동,24531,3801.59,23400
217,개봉제1동,청운효자동,126.8511255,37.5003318,126.9706519,37.5841367,개봉제1동청운효자동,16756,3413.968,19600
218,등촌제3동,대방동,126.847881,37.5589789,126.92635,37.508133,등촌제3동대방동,12541,1830.901,12600
219,방배1동,둔촌제2동,126.9945569,37.4832801,127.1419221,37.5332885,방배1동둔촌제2동,17430,3498.523,21000
220,강일동,길동,127.173909,37.5649783,127.1426791,37.5345598,강일동길동,5465,839.096,7090
221,번제3동,장암동,127.04665,37.625874,127.0542544,37.7264068,번제3동장암동,15077,2087.782,16050
222,거여1동,행당제1동,127.1432324,37.4969643,127.036188,37.558567,거여1동행당제1동,14855,2420.552,15300
223,가락2동,방이2동,127.1266714,37.4987054,127.1114868,37.5164444,가락2동방이2동,3107,668.326,4800
224,등촌제3동,과천동,126.847881,37.5589789,126.9954261,37.4484318,등촌제3동과천동,22376,3282.055,21910
225,능동,문원동,127.0804994,37.5537803,127.0018402,37.4264061,능동문원동,22717,3878.722,23350
226,수색동,왕십리도선동,126.8936659,37.5835192,127.0255501,37.5678257,수색동왕십리도선동,14505,2902.156,16800
227,개포4동,도곡1동,127.0516374,37.4788183,127.0390246,37.488238,개포4동도곡1동,2288,900.574,4100
228,삼각산동,정자1동,127.0207209,37.6151568,127.106363,37.3727984,삼각산동정자1동,37375,3826.173,34490
229,장위제3동,풍납2동,127.056603,37.6165512,127.1157686,37.5292584,장위제3동풍납2동,22698,2014.682,19700
230,서강동,길음제2동,126.9321095,37.5477577,127.0273155,37.6066647,서강동길음제2동,21266,3536.537,20600
231,성내제2동,이화동,127.129563,37.532425,127.004338,37.577008,성내제2동이화동,17138,2948.472,18100
232,시흥제5동,대림제1동,126.908294,37.4523912,126.905818,37.4954685,시흥제5동대림제1동,6004,1406.888,9400
233,회현동,삼성2동,126.9793216,37.5572864,127.04595,37.5112,회현동삼성2동,10377,2316.523,14100
234,공덕동,갈현제1동,126.960025,37.550192,126.916675,37.623707,공덕동갈현제1동,10406,2408.917,14500
235,사당제2동,평안동,126.9792598,37.4887323,126.964238,37.390407,사당제2동평안동,16915,2061.269,17750
236,장위제3동,중계2.3동,127.056603,37.6165512,127.0687126,37.6421829,장위제3동중계2.3동,5519,1223.863,7400
237,휘경제2동,일원2동,127.0685788,37.5902093,127.0737224,37.4922048,휘경제2동일원2동,19279,1998.13,17600
238,신당제5동,상도제3동,127.02185,37.565142,126.9313793,37.4991123,신당제5동상도제3동,15664,3302.387,18400
239,면목제4동,구의제3동,127.0855775,37.5746736,127.0920204,37.5380706,면목제4동구의제3동,10148,929.603,10930
240,수유제2동,잠실6동,127.0198777,37.6447027,127.10065,37.518142,수유제2동잠실6동,27302,2943.528,24100
241,이태원제1동,공항동,126.9950384,37.5325225,126.8101437,37.5588296,이태원제1동공항동,26996,4035.383,24400
242,중계4동,구월1동,127.0780091,37.6587275,126.7124925,37.4476505,중계4동구월1동,61494,6162.983,59310
243,방화제2동,여의동,126.8067549,37.5666997,126.934584,37.5177232,방화제2동여의동,19987,2408.908,20550
244,후암동,효창동,126.9781344,37.5486375,126.9618498,37.5424569,후암동효창동,2437,826.925,4100
245,서초1동,세곡동,127.0195082,37.4901186,127.1043555,37.4643683,서초1동세곡동,10402,1621.815,10200
246,영등포동,이화동,126.9106918,37.5203985,127.004338,37.577008,영등포동이화동,12795,2283.413,14200
