index,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
9437,신당3동,도림동,127.0090022,37.552479,126.89595,37.509475,신당3동도림동,0,0.0,0
9444,구로제2동,구로제2동,126.8834703,37.491377,126.8834703,37.491377,구로제2동구로제2동,0,0.0,0
9447,신당4동,소공동,127.014687,37.557083,126.977025,37.562442,신당4동소공동,0,0.0,0
9465,시흥제2동,시흥제2동,126.9148345,37.4495487,126.9148345,37.4495487,시흥제2동시흥제2동,0,0.0,0
9475,장안2동,종암동,127.0706,37.578483,127.0351572,37.5990075,장안2동종암동,0,0.0,0
9490,이문제1동,답십리3동,127.06545,37.597849,127.0512678,37.5717963,이문제1동답십리3동,0,0.0,0
9508,연희동,제기동,126.9351754,37.5739083,127.0378551,37.5831612,연희동제기동,0,0.0,0
9517,노량진제1동,노량진제1동,126.942013,37.512308,126.942013,37.512308,노량진제1동노량진제1동,0,0.0,0
9518,구산동,구산동,126.9103893,37.6117455,126.9103893,37.6117455,구산동구산동,0,0.0,0
9519,제기동,용두동,127.0378551,37.5831612,127.0372011,37.5758884,제기동용두동,0,0.0,0
9524,제기동,안암동,127.0378551,37.5831612,127.0213292,37.5858498,제기동안암동,0,0.0,0
9539,한강로동,답십리4동,126.9692332,37.5281071,127.06125,37.567417,한강로동답십리4동,0,0.0,0
9555,홍제제3동,장기본동,126.9496737,37.5938295,126.6716999,37.6523061,홍제제3동장기본동,0,0.0,0
9581,방화제2동,삼송동,126.8067549,37.5666997,126.8937039,37.6525828,방화제2동삼송동,0,0.0,0
9584,장안1동,제기동,127.066375,37.567842,127.0378551,37.5831612,장안1동제기동,0,0.0,0
9616,제기동,장안1동,127.0378551,37.5831612,127.066375,37.567842,제기동장안1동,0,0.0,0
9620,상계6.7동,신당1동,127.0669541,37.654882,127.0145478,37.5620973,상계6.7동신당1동,0,0.0,0
9638,상도1동,대학동,126.953089,37.4981,126.9369907,37.4706145,상도1동대학동,0,0.0,0
9641,상도1동,장안1동,126.953089,37.4981,127.066375,37.567842,상도1동장안1동,0,0.0,0
9686,종암동,제기동,127.0351572,37.5990075,127.0378551,37.5831612,종암동제기동,0,0.0,0
9695,회현동,김포본동,126.9793216,37.5572864,126.7057,37.6275987,회현동김포본동,0,0.0,0
9697,신당3동,신사동,127.0090022,37.552479,127.0227814,37.5240101,신당3동신사동,0,0.0,0
9699,불광제2동,불광제2동,126.9257389,37.6208567,126.9257389,37.6208567,불광제2동불광제2동,0,0.0,0
9701,묵제1동,신당4동,127.0784729,37.6123734,127.014687,37.557083,묵제1동신당4동,0,0.0,0
9736,강일동,강일동,127.173909,37.5649783,127.173909,37.5649783,강일동강일동,0,0.0,0
9750,응암제3동,응암제3동,126.9157268,37.5922474,126.9157268,37.5922474,응암제3동응암제3동,0,0.0,0
9765,장안2동,방학제1동,127.0706,37.578483,127.0407251,37.6641763,장안2동방학제1동,0,0.0,0
9769,합정동,합정동,126.9118888,37.5516561,126.9118888,37.5516561,합정동합정동,0,0.0,0
9784,이문3동,고덕제1동,127.065075,37.6033571,127.1515382,37.5572593,이문3동고덕제1동,0,0.0,0
9787,답십리4동,여의동,127.06125,37.567417,126.934584,37.5177232,답십리4동여의동,0,0.0,0
9791,연희동,신당6동,126.9351754,37.5739083,127.0194239,37.5600562,연희동신당6동,0,0.0,0
9796,제기동,상계1동,127.0378551,37.5831612,127.0549781,37.6799006,제기동상계1동,0,0.0,0
9824,상도1동,구의제2동,126.953089,37.4981,127.0899111,37.5472481,상도1동구의제2동,0,0.0,0
9854,휘경제1동,답십리4동,127.065725,37.592932,127.06125,37.567417,휘경제1동답십리4동,0,0.0,0
9872,답십리3동,풍산동,127.0512678,37.5717963,126.7999452,37.6641075,답십리3동풍산동,0,0.0,0
9876,목2동,의정부1동,126.8717128,37.5461131,127.0475771,37.7464356,목2동의정부1동,0,0.0,0
9881,상봉제2동,전농3동,127.0808518,37.592892,127.0600375,37.5781027,상봉제2동전농3동,0,0.0,0
9888,면목3.8동,면목제4동,127.0880603,37.5829681,127.0855775,37.5746736,면목3.8동면목제4동,0,0.0,0
9901,여의동,상도1동,126.934584,37.5177232,126.953089,37.4981,여의동상도1동,0,0.0,0
9960,중계본동,신당1동,127.080338,37.64784,127.0145478,37.5620973,중계본동신당1동,0,0.0,0
9986,조원동,장기본동,126.9078649,37.4826299,126.6716999,37.6523061,조원동장기본동,0,0.0,0
10015,상도1동,상계10동,126.953089,37.4981,127.060225,37.661274,상도1동상계10동,0,0.0,0
10021,신당3동,회현동,127.0090022,37.552479,126.9793216,37.5572864,신당3동회현동,0,0.0,0
10052,신당3동,오금동,127.0090022,37.552479,126.9138,37.6674,신당3동오금동,0,0.0,0
10065,상일동,신당1동,127.1683007,37.550583,127.0145478,37.5620973,상일동신당1동,0,0.0,0
10116,개봉제3동,전농3동,126.853838,37.485993,127.0600375,37.5781027,개봉제3동전농3동,0,0.0,0
10128,답십리4동,신정3동,127.06125,37.567417,126.8547892,37.5151685,답십리4동신정3동,0,0.0,0
10129,신당3동,전농3동,127.0090022,37.552479,127.0600375,37.5781027,신당3동전농3동,0,0.0,0
10138,청파동,전농3동,126.9674,37.5488,127.0600375,37.5781027,청파동전농3동,0,0.0,0
10146,노량진제1동,전농3동,126.942013,37.512308,127.0600375,37.5781027,노량진제1동전농3동,0,0.0,0
10149,여의동,전농3동,126.934584,37.5177232,127.0600375,37.5781027,여의동전농3동,0,0.0,0
10193,신당3동,중계4동,127.0090022,37.552479,127.0780091,37.6587275,신당3동중계4동,0,0.0,0
10206,명륜3가,신설동,126.9931,37.5875,127.0255251,37.5749343,명륜3가신설동,0,0.0,0
10214,장안2동,이화동,127.0706,37.578483,127.004338,37.577008,장안2동이화동,0,0.0,0
10215,제기동,야탑2동,127.0378551,37.5831612,127.1273614,37.4094172,제기동야탑2동,0,0.0,0
10227,상도1동,화정1동,126.953089,37.4981,126.8335106,37.6446876,상도1동화정1동,0,0.0,0
10236,전농3동,여의동,127.0600375,37.5781027,126.934584,37.5177232,전농3동여의동,0,0.0,0
10238,장안1동,전농3동,127.066375,37.567842,127.0600375,37.5781027,장안1동전농3동,0,0.0,0
10251,신당3동,행당제1동,127.0090022,37.552479,127.036188,37.558567,신당3동행당제1동,0,0.0,0
10293,답십리제1동,신당2동,127.0512678,37.5717963,127.0082322,37.5542861,답십리제1동신당2동,0,0.0,0
10301,면목3.8동,구의제3동,127.0880603,37.5829681,127.0920204,37.5380706,면목3.8동구의제3동,0,0.0,0
10304,창신제1동,신당1동,127.016363,37.570758,127.0145478,37.5620973,창신제1동신당1동,0,0.0,0
10308,성수2가제1동,신당2동,127.0540659,37.5395907,127.0082322,37.5542861,성수2가제1동신당2동,0,0.0,0
10360,답십리4동,신내1동,127.06125,37.567417,127.099538,37.605882,답십리4동신내1동,0,0.0,0
10390,답십리4동,잠실2동,127.06125,37.567417,127.088559,37.5119488,답십리4동잠실2동,0,0.0,0
10414,장안제2동,면목3.8동,127.0706,37.578483,127.0880603,37.5829681,장안제2동면목3.8동,0,0.0,0
10484,답십리4동,상계6.7동,127.06125,37.567417,127.0669541,37.654882,답십리4동상계6.7동,0,0.0,0
10509,신정2동,전농3동,126.870679,37.5192314,127.0600375,37.5781027,신정2동전농3동,0,0.0,0
10526,장안2동,대치4동,127.0706,37.578483,127.0579127,37.4997415,장안2동대치4동,0,0.0,0
10528,답십리제1동,전농3동,127.0512678,37.5717963,127.0600375,37.5781027,답십리제1동전농3동,0,0.0,0
10572,압구정동,삼송동,127.030713,37.530642,126.8937039,37.6525828,압구정동삼송동,0,0.0,0
10576,상도1동,일원1동,126.953089,37.4981,127.0879629,37.491839,상도1동일원1동,0,0.0,0
10584,면목3.8동,잠실2동,127.0880603,37.5829681,127.088559,37.5119488,면목3.8동잠실2동,0,0.0,0
10597,상암동,면목3.8동,126.8946875,37.578325,127.0880603,37.5829681,상암동면목3.8동,0,0.0,0
10610,수유제2동,수유제2동,127.0198777,37.6447027,127.0198777,37.6447027,수유제2동수유제2동,0,0.0,0
10625,신당4동,상계6.7동,127.014687,37.557083,127.0669541,37.654882,신당4동상계6.7동,0,0.0,0
10626,중화제2동,신당6동,127.0795427,37.5993838,127.0194239,37.5600562,중화제2동신당6동,0,0.0,0
10628,홍제제1동,신당4동,126.9448779,37.5876988,127.014687,37.557083,홍제제1동신당4동,0,0.0,0
10634,보광동,신당3동,127.0001818,37.5263257,127.0090022,37.552479,보광동신당3동,0,0.0,0
10651,번제3동,삼송동,127.04665,37.625874,126.8937039,37.6525828,번제3동삼송동,0,0.0,0
10653,신당6동,수유제3동,127.0194239,37.5600562,127.023125,37.638715,신당6동수유제3동,0,0.0,0
10657,중화제1동,신당1동,127.080623,37.6011745,127.0145478,37.5620973,중화제1동신당1동,0,0.0,0
10722,마천1동,마천1동,127.1499724,37.4960195,127.1499724,37.4960195,마천1동마천1동,0,0.0,0
10757,상계1동,상계1동,127.0549781,37.6799006,127.0549781,37.6799006,상계1동상계1동,0,0.0,0
10813,답십리3동,왕십리도선동,127.0512678,37.5717963,127.0255501,37.5678257,답십리3동왕십리도선동,0,0.0,0
10843,제기동,광희동,127.0378551,37.5831612,127.0050623,37.564494,제기동광희동,0,0.0,0
10873,신정2동,신정2동,126.870679,37.5192314,126.870679,37.5192314,신정2동신정2동,0,0.0,0
10882,일원1동,명륜3가,127.0879629,37.491839,126.9931,37.5875,일원1동명륜3가,0,0.0,0
10906,장안1동,별내면,127.066375,37.567842,127.1247248,37.7025595,장안1동별내면,0,0.0,0
10937,화곡제6동,장기본동,126.8501301,37.5518173,126.6716999,37.6523061,화곡제6동장기본동,0,0.0,0
10954,면목3.8동,관양1동,127.0880603,37.5829681,126.9614021,37.406214,면목3.8동관양1동,0,0.0,0
10975,신당1동,면목제7동,127.0145478,37.5620973,127.0869854,37.5789945,신당1동면목제7동,0,0.0,0
10982,명일제1동,명일제1동,127.1443656,37.5512453,127.1443656,37.5512453,명일제1동명일제1동,0,0.0,0
11001,신당3동,신당3동,127.0090022,37.552479,127.0090022,37.552479,신당3동신당3동,0,0.0,0
11034,명륜3가,안암동,126.9931,37.5875,127.0213292,37.5858498,명륜3가안암동,0,0.0,0
11111,상도1동,잠원동,126.953089,37.4981,127.0140771,37.5149619,상도1동잠원동,0,0.0,0
11119,장안1동,회천3동,127.066375,37.567842,127.0689798,37.8377866,장안1동회천3동,0,0.0,0
11129,신정4동,신정4동,126.8558042,37.5245455,126.8558042,37.5245455,신정4동신정4동,0,0.0,0
11139,수유제3동,의정부1동,127.023125,37.638715,127.0475771,37.7464356,수유제3동의정부1동,0,0.0,0
11147,명륜3가,행당제1동,126.9931,37.5875,127.036188,37.558567,명륜3가행당제1동,0,0.0,0
11164,전농3동,도봉제2동,127.0600375,37.5781027,127.046575,37.669751,전농3동도봉제2동,0,0.0,0
11171,면목3.8동,중곡제4동,127.0880603,37.5829681,127.0894538,37.5590865,면목3.8동중곡제4동,0,0.0,0
11174,필동,신당3동,126.9955699,37.5601529,127.0090022,37.552479,필동신당3동,0,0.0,0
11177,용두동,전농3동,127.0372011,37.5758884,127.0600375,37.5781027,용두동전농3동,0,0.0,0
11185,반포3동,의정부1동,127.0056289,37.5120925,127.0475771,37.7464356,반포3동의정부1동,0,0.0,0
11198,장안1동,둔촌제2동,127.066375,37.567842,127.1419221,37.5332885,장안1동둔촌제2동,0,0.0,0
11279,풍납2동,이문3동,127.1157686,37.5292584,127.065075,37.6033571,풍납2동이문3동,0,0.0,0
11298,상도1동,백석1동,126.953089,37.4981,126.7925109,37.6496787,상도1동백석1동,0,0.0,0
11302,이문3동,신설동,127.065075,37.6033571,127.0255251,37.5749343,이문3동신설동,0,0.0,0
11330,장안1동,남영동,127.066375,37.567842,126.9748403,37.5457586,장안1동남영동,0,0.0,0
11397,장지동,답십리4동,127.1354,37.4785,127.06125,37.567417,장지동답십리4동,0,0.0,0
11410,일원1동,신당1동,127.0879629,37.491839,127.0145478,37.5620973,일원1동신당1동,0,0.0,0
11412,가양제3동,제기동,126.8605955,37.561092,127.0378551,37.5831612,가양제3동제기동,0,0.0,0
11417,화양동,화양동,127.0713152,37.5465421,127.0713152,37.5465421,화양동화양동,0,0.0,0
11429,행당제1동,제기동,127.036188,37.558567,127.0378551,37.5831612,행당제1동제기동,0,0.0,0
11462,잠실3동,신당2동,127.094375,37.513333,127.0082322,37.5542861,잠실3동신당2동,0,0.0,0
11486,신월1동,장기본동,126.831487,37.532808,126.6716999,37.6523061,신월1동장기본동,0,0.0,0
11488,용답동,면목3.8동,127.0555515,37.5640618,127.0880603,37.5829681,용답동면목3.8동,0,0.0,0
11510,면목3.8동,신촌동,127.0880603,37.5829681,126.9418114,37.5640923,면목3.8동신촌동,0,0.0,0
11539,면목3.8동,남영동,127.0880603,37.5829681,126.9748403,37.5457586,면목3.8동남영동,0,0.0,0
11541,신당4동,오금동,127.014687,37.557083,126.9138,37.6674,신당4동오금동,0,0.0,0
11546,이문3동,잠실2동,127.065075,37.6033571,127.088559,37.5119488,이문3동잠실2동,0,0.0,0
11564,잠실2동,이문3동,127.088559,37.5119488,127.065075,37.6033571,잠실2동이문3동,0,0.0,0
11565,남가좌제2동,상도1동,126.9238889,37.5784658,126.953089,37.4981,남가좌제2동상도1동,0,0.0,0
11584,답십리제2동,장안2동,127.06125,37.567417,127.0706,37.578483,답십리제2동장안2동,0,0.0,0
11585,상도1동,노량진제1동,126.953089,37.4981,126.942013,37.512308,상도1동노량진제1동,0,0.0,0
11602,전농3동,풍납2동,127.0600375,37.5781027,127.1157686,37.5292584,전농3동풍납2동,0,0.0,0
11623,명륜3가,혜화동,126.9931,37.5875,127.0005764,37.5869186,명륜3가혜화동,0,0.0,0
11635,가산동,가산동,126.8917326,37.4769094,126.8917326,37.4769094,가산동가산동,0,0.0,0
11683,신당3동,한남동,127.0090022,37.552479,127.0005,37.53455,신당3동한남동,0,0.0,0
11733,이문3동,왕십리도선동,127.065075,37.6033571,127.0255501,37.5678257,이문3동왕십리도선동,0,0.0,0
11749,장안1동,수서동,127.066375,37.567842,127.104929,37.4889181,장안1동수서동,0,0.0,0
11753,이화동,명륜3가,127.004338,37.577008,126.9931,37.5875,이화동명륜3가,0,0.0,0
11760,안암동,신당3동,127.0213292,37.5858498,127.0090022,37.552479,안암동신당3동,0,0.0,0
11767,강일동,답십리4동,127.173909,37.5649783,127.06125,37.567417,강일동답십리4동,0,0.0,0
11778,홍은제1동,장기본동,126.9471111,37.5989056,126.6716999,37.6523061,홍은제1동장기본동,0,0.0,0
11799,수서동,신당2동,127.104929,37.4889181,127.0082322,37.5542861,수서동신당2동,0,0.0,0
11810,신대방제2동,상도1동,126.9244085,37.4984422,126.953089,37.4981,신대방제2동상도1동,0,0.0,0
11821,석촌동,신당3동,127.1037,37.503592,127.0090022,37.552479,석촌동신당3동,0,0.0,0
11835,상계3.4동,답십리3동,127.0832665,37.6729133,127.0512678,37.5717963,상계3.4동답십리3동,0,0.0,0
11861,중계2.3동,흥선동,127.0687126,37.6421829,127.0306961,37.7463446,중계2.3동흥선동,0,0.0,0
11872,장안1동,회천1동,127.066375,37.567842,127.0661049,37.8441526,장안1동회천1동,0,0.0,0
11877,답십리제2동,답십리제2동,127.06125,37.567417,127.06125,37.567417,답십리제2동답십리제2동,0,0.0,0
11879,상봉제2동,장안1동,127.0808518,37.592892,127.066375,37.567842,상봉제2동장안1동,0,0.0,0
11907,합정동,신당4동,126.9118888,37.5516561,127.014687,37.557083,합정동신당4동,0,0.0,0
11920,마천2동,면목3.8동,127.1485193,37.4968477,127.0880603,37.5829681,마천2동면목3.8동,0,0.0,0
11941,신당3동,마장동,127.0090022,37.552479,127.045388,37.566325,신당3동마장동,0,0.0,0
11950,당산제1동,당산제1동,126.897443,37.5249643,126.897443,37.5249643,당산제1동당산제1동,0,0.0,0
11967,신당4동,방이1동,127.014687,37.557083,127.123925,37.510933,신당4동방이1동,0,0.0,0
11982,대방동,대방동,126.92635,37.508133,126.92635,37.508133,대방동대방동,0,0.0,0
11996,답십리4동,명동,127.06125,37.567417,126.98585,37.560042,답십리4동명동,0,0.0,0
12053,신대방제2동,제기동,126.9244085,37.4984422,127.0378551,37.5831612,신대방제2동제기동,0,0.0,0
12060,오류제2동,답십리3동,126.8395371,37.4888016,127.0512678,37.5717963,오류제2동답십리3동,0,0.0,0
12066,난향동,가능동,126.918842,37.461429,127.0384877,37.7505409,난향동가능동,0,0.0,0
12089,신당3동,고척제1동,127.0090022,37.552479,126.8628603,37.5004631,신당3동고척제1동,0,0.0,0
12090,창제4동,장기본동,127.0515994,37.6522276,126.6716999,37.6523061,창제4동장기본동,0,0.0,0
12093,상봉제1동,전농3동,127.0872004,37.5998799,127.0600375,37.5781027,상봉제1동전농3동,0,0.0,0
12098,상암동,명륜3가,126.8946875,37.578325,126.9931,37.5875,상암동명륜3가,0,0.0,0
12099,답십리3동,신촌동,127.0512678,37.5717963,126.9418114,37.5640923,답십리3동신촌동,0,0.0,0
12109,답십리3동,신내1동,127.0512678,37.5717963,127.099538,37.605882,답십리3동신내1동,0,0.0,0
12110,장안1동,풍산동,127.066375,37.567842,126.7999452,37.6641075,장안1동풍산동,0,0.0,0
12130,발산제1동,발산제1동,126.8331686,37.5531209,126.8331686,37.5531209,발산제1동발산제1동,0,0.0,0
12131,풍납2동,전농3동,127.1157686,37.5292584,127.0600375,37.5781027,풍납2동전농3동,0,0.0,0
12143,논현1동,김포본동,127.028461,37.5115706,126.7057,37.6275987,논현1동김포본동,0,0.0,0
12156,장안1동,자금동,127.066375,37.567842,127.0582251,37.7502752,장안1동자금동,0,0.0,0
12192,발산제1동,상도1동,126.8331686,37.5531209,126.953089,37.4981,발산제1동상도1동,0,0.0,0
12214,답십리3동,흑석동,127.0512678,37.5717963,126.966612,37.5058617,답십리3동흑석동,0,0.0,0
12215,신당4동,신당제5동,127.014687,37.557083,127.02185,37.565142,신당4동신당제5동,0,0.0,0
12243,천호제1동,천호제1동,127.1368066,37.5450159,127.1368066,37.5450159,천호제1동천호제1동,0,0.0,0
12272,독산제1동,상도1동,126.897041,37.4702453,126.953089,37.4981,독산제1동상도1동,0,0.0,0
12281,신당4동,공항동,127.014687,37.557083,126.8101437,37.5588296,신당4동공항동,0,0.0,0
12287,답십리3동,중화제2동,127.0512678,37.5717963,127.0795427,37.5993838,답십리3동중화제2동,0,0.0,0
12319,방화제3동,삼송동,126.8135628,37.5787386,126.8937039,37.6525828,방화제3동삼송동,0,0.0,0
12325,수서동,삼송동,127.104929,37.4889181,126.8937039,37.6525828,수서동삼송동,0,0.0,0
12338,월계2동,제기동,127.0508,37.6325377,127.0378551,37.5831612,월계2동제기동,0,0.0,0
12347,답십리3동,마장동,127.0512678,37.5717963,127.045388,37.566325,답십리3동마장동,0,0.0,0
12363,동선동,김포본동,127.0203666,37.5939824,126.7057,37.6275987,동선동김포본동,0,0.0,0
12376,숭인제2동,상도1동,127.019988,37.574867,126.953089,37.4981,숭인제2동상도1동,0,0.0,0
12388,신당3동,구로제2동,127.0090022,37.552479,126.8834703,37.491377,신당3동구로제2동,0,0.0,0
12394,낙성대동,신당3동,126.9583884,37.4762971,127.0090022,37.552479,낙성대동신당3동,0,0.0,0
12406,화곡제6동,상도1동,126.8501301,37.5518173,126.953089,37.4981,화곡제6동상도1동,0,0.0,0
12409,답십리4동,한강로동,127.06125,37.567417,126.9692332,37.5281071,답십리4동한강로동,0,0.0,0
12424,금호1가동,전농3동,127.0216354,37.5549008,127.0600375,37.5781027,금호1가동전농3동,0,0.0,0
12435,양재2동,양재2동,127.041188,37.470601,127.041188,37.470601,양재2동양재2동,0,0.0,0
12444,독산제3동,독산제3동,126.9032524,37.4751198,126.9032524,37.4751198,독산제3동독산제3동,0,0.0,0
12450,가락본동,전농3동,127.1217864,37.4955568,127.0600375,37.5781027,가락본동전농3동,0,0.0,0
12460,상도1동,숭인제2동,126.953089,37.4981,127.019988,37.574867,상도1동숭인제2동,0,0.0,0
12461,면목3.8동,번제3동,127.0880603,37.5829681,127.04665,37.625874,면목3.8동번제3동,0,0.0,0
12463,장안1동,중계2.3동,127.066375,37.567842,127.0687126,37.6421829,장안1동중계2.3동,0,0.0,0
12470,신당6동,갈현제1동,127.0194239,37.5600562,126.916675,37.623707,신당6동갈현제1동,0,0.0,0
12508,면목3.8동,신내2동,127.0880603,37.5829681,127.0942306,37.6061896,면목3.8동신내2동,0,0.0,0
12524,전농3동,방배4동,127.0600375,37.5781027,126.9923344,37.489007,전농3동방배4동,0,0.0,0
12544,신당3동,옥수동,127.0090022,37.552479,127.0134622,37.5436386,신당3동옥수동,0,0.0,0
12564,신정7동,신당1동,126.8597007,37.514393,127.0145478,37.5620973,신정7동신당1동,0,0.0,0
12571,왕십리도선동,왕십리도선동,127.0255501,37.5678257,127.0255501,37.5678257,왕십리도선동왕십리도선동,0,0.0,0
12577,장안1동,삼청동,127.066375,37.567842,126.981836,37.5850126,장안1동삼청동,0,0.0,0
12579,혜화동,면목3.8동,127.0005764,37.5869186,127.0880603,37.5829681,혜화동면목3.8동,0,0.0,0
12580,전농3동,왕십리도선동,127.0600375,37.5781027,127.0255501,37.5678257,전농3동왕십리도선동,0,0.0,0
12592,면목3.8동,중계본동,127.0880603,37.5829681,127.080338,37.64784,면목3.8동중계본동,0,0.0,0
12609,오금동,오금동,126.9138,37.6674,126.9138,37.6674,오금동오금동,0,0.0,0
12610,중곡제1동,김포본동,127.080038,37.560675,126.7057,37.6275987,중곡제1동김포본동,0,0.0,0
12636,창신제1동,답십리3동,127.016363,37.570758,127.0512678,37.5717963,창신제1동답십리3동,0,0.0,0
12708,전농3동,전농2동,127.0600375,37.5781027,127.0600375,37.5781027,전농3동전농2동,0,0.0,0
12741,신당3동,하계1동,127.0090022,37.552479,127.0725852,37.6405374,신당3동하계1동,0,0.0,0
12771,답십리3동,남영동,127.0512678,37.5717963,126.9748403,37.5457586,답십리3동남영동,0,0.0,0
12793,용두동,제기동,127.0372011,37.5758884,127.0378551,37.5831612,용두동제기동,0,0.0,0
12834,독산제1동,독산제1동,126.897041,37.4702453,126.897041,37.4702453,독산제1동독산제1동,0,0.0,0
12843,면목3.8동,구의제2동,127.0880603,37.5829681,127.0899111,37.5472481,면목3.8동구의제2동,0,0.0,0
12847,역촌동,신당3동,126.915114,37.6044046,127.0090022,37.552479,역촌동신당3동,0,0.0,0
12861,중계2.3동,장기본동,127.0687126,37.6421829,126.6716999,37.6523061,중계2.3동장기본동,0,0.0,0
12876,제기동,신내1동,127.0378551,37.5831612,127.099538,37.605882,제기동신내1동,0,0.0,0
12882,정릉제1동,면목3.8동,127.0166146,37.6014512,127.0880603,37.5829681,정릉제1동면목3.8동,0,0.0,0
12893,안암동,신당2동,127.0213292,37.5858498,127.0082322,37.5542861,안암동신당2동,0,0.0,0
12906,상도제3동,신당4동,126.9313793,37.4991123,127.014687,37.557083,상도제3동신당4동,0,0.0,0
12914,면목제7동,답십리3동,127.0869854,37.5789945,127.0512678,37.5717963,면목제7동답십리3동,0,0.0,0
12944,화곡제6동,김포본동,126.8501301,37.5518173,126.7057,37.6275987,화곡제6동김포본동,0,0.0,0
12974,대조동,대조동,126.920813,37.614165,126.920813,37.614165,대조동대조동,0,0.0,0
12988,이문3동,퇴계원면,127.065075,37.6033571,127.1446626,37.648977,이문3동퇴계원면,0,0.0,0
12991,전농3동,화곡본동,127.0600375,37.5781027,126.847725,37.544075,전농3동화곡본동,0,0.0,0
13005,신당3동,황학동,127.0090022,37.552479,127.0212812,37.5673446,신당3동황학동,0,0.0,0
13015,상도1동,상계2동,126.953089,37.4981,127.0678377,37.6574727,상도1동상계2동,0,0.0,0
13048,공릉2동,제기동,127.083488,37.621332,127.0378551,37.5831612,공릉2동제기동,0,0.0,0
13058,상도1동,서초3동,126.953089,37.4981,127.0119725,37.4836682,상도1동서초3동,0,0.0,0
13067,대치1동,대치1동,127.0567047,37.4931821,127.0567047,37.4931821,대치1동대치1동,0,0.0,0
13068,이문3동,제기동,127.065075,37.6033571,127.0378551,37.5831612,이문3동제기동,0,0.0,0
13074,신당4동,양촌면,127.014687,37.557083,126.6254268,37.6572063,신당4동양촌면,0,0.0,0
13077,독산제2동,독산제2동,126.9034825,37.4631474,126.9034825,37.4631474,독산제2동독산제2동,0,0.0,0
13103,전농3동,이화동,127.0600375,37.5781027,127.004338,37.577008,전농3동이화동,0,0.0,0
13109,종암동,종암동,127.0351572,37.5990075,127.0351572,37.5990075,종암동종암동,0,0.0,0
13112,면목3.8동,명동,127.0880603,37.5829681,126.98585,37.560042,면목3.8동명동,0,0.0,0
13118,망원제1동,망원제1동,126.9055969,37.5556222,126.9055969,37.5556222,망원제1동망원제1동,0,0.0,0
13121,안암동,장안1동,127.0213292,37.5858498,127.066375,37.567842,안암동장안1동,0,0.0,0
13130,면목3.8동,휘경제2동,127.0880603,37.5829681,127.0685788,37.5902093,면목3.8동휘경제2동,0,0.0,0
13131,장위제2동,장위제2동,127.0545206,37.6123899,127.0545206,37.6123899,장위제2동장위제2동,0,0.0,0
13175,제기동,정자1동,127.0378551,37.5831612,127.106363,37.3727984,제기동정자1동,0,0.0,0
13204,신림동,신당3동,126.927075,37.487426,127.0090022,37.552479,신림동신당3동,0,0.0,0
13222,광희동,신당4동,127.0050623,37.564494,127.014687,37.557083,광희동신당4동,0,0.0,0
13235,신내1동,신당1동,127.099538,37.605882,127.0145478,37.5620973,신내1동신당1동,0,0.0,0
13250,반포2동,신당4동,126.9945091,37.5046022,127.014687,37.557083,반포2동신당4동,0,0.0,0
13268,제기동,답십리3동,127.0378551,37.5831612,127.0512678,37.5717963,제기동답십리3동,0,0.0,0
13279,면목3.8동,구의제1동,127.0880603,37.5829681,127.0856756,37.5424917,면목3.8동구의제1동,0,0.0,0
13301,상도1동,일원본동,126.953089,37.4981,127.0864633,37.4833484,상도1동일원본동,0,0.0,0
13366,전농3동,공릉2동,127.0600375,37.5781027,127.083488,37.621332,전농3동공릉2동,0,0.0,0
13409,불광제1동,불광제1동,126.9320747,37.6103876,126.9320747,37.6103876,불광제1동불광제1동,0,0.0,0
13432,답십리3동,휘경제2동,127.0512678,37.5717963,127.0685788,37.5902093,답십리3동휘경제2동,0,0.0,0
13439,이문3동,송중동,127.065075,37.6033571,127.033738,37.616099,이문3동송중동,0,0.0,0
13455,장안1동,고덕제1동,127.066375,37.567842,127.1515382,37.5572593,장안1동고덕제1동,0,0.0,0
13461,잠실본동,상도1동,127.0832037,37.5060716,126.953089,37.4981,잠실본동상도1동,0,0.0,0
13486,상도1동,응암제3동,126.953089,37.4981,126.9157268,37.5922474,상도1동응암제3동,0,0.0,0
13489,제기동,후암동,127.0378551,37.5831612,126.9781344,37.5486375,제기동후암동,0,0.0,0
13491,신당4동,고척제2동,127.014687,37.557083,126.8587122,37.5067055,신당4동고척제2동,0,0.0,0
13516,면목3.8동,쌍문제3동,127.0880603,37.5829681,127.0278643,37.6489775,면목3.8동쌍문제3동,0,0.0,0
13571,용두동,용두동,127.0372011,37.5758884,127.0372011,37.5758884,용두동용두동,0,0.0,0
13591,하계1동,제기동,127.0725852,37.6405374,127.0378551,37.5831612,하계1동제기동,0,0.0,0
13598,성수1가제2동,성수1가제2동,127.0443325,37.5462991,127.0443325,37.5462991,성수1가제2동성수1가제2동,0,0.0,0
13638,신당6동,공항동,127.0194239,37.5600562,126.8101437,37.5588296,신당6동공항동,0,0.0,0
13645,전농3동,장안2동,127.0600375,37.5781027,127.0706,37.578483,전농3동장안2동,0,0.0,0
13653,답십리4동,상봉제2동,127.06125,37.567417,127.0808518,37.592892,답십리4동상봉제2동,0,0.0,0
13674,면목3.8동,한남동,127.0880603,37.5829681,127.0005,37.53455,면목3.8동한남동,0,0.0,0
