start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
문래동,사직동,126.899466,37.517086,126.9688397,37.576196,문래동사직동,12579,2541.681,15500
회기동,상봉제1동,127.0553132,37.5908083,127.0872004,37.5998799,회기동상봉제1동,4082,793.331,5700
신사동,영등포동,127.0227814,37.5240101,126.9106918,37.5203985,신사동영등포동,15993,1585.326,14700
목4동,시흥제1동,126.86835,37.532425,126.9032625,37.4535411,목4동시흥제1동,12210,2179.517,14110
송중동,시흥제1동,127.033738,37.616099,126.9032625,37.4535411,송중동시흥제1동,32499,3763.86,29050
신내2동,수유제3동,127.0942306,37.6061896,127.023125,37.638715,신내2동수유제3동,9370,2138.987,12500
중계4동,와부읍,127.0780091,37.6587275,127.2167005,37.5853734,중계4동와부읍,19788,2792.714,21110
내곡동,성수2가제3동,127.0583103,37.4493583,127.0552645,37.5482223,내곡동성수2가제3동,18081,2862.794,18300
사당제4동,전농제2동,126.9716704,37.4809888,127.0600375,37.5781027,사당제4동전농제2동,16735,1957.446,15300
화곡제1동,신곡2동,126.841562,37.530408,127.0579769,37.7436996,화곡제1동신곡2동,56308,3732.151,53510
이문제3동,전농제2동,,,127.0600375,37.5781027,이문제3동전농제2동,0,0.0,0
후암동,신당제3동,126.9781344,37.5486375,,,후암동신당제3동,0,0.0,0
서빙고동,반포4동,126.994663,37.520458,127.0003853,37.4974314,서빙고동반포4동,5335,733.266,6700
등촌제3동,반포3동,126.847881,37.5589789,127.0056289,37.5120925,등촌제3동반포3동,20786,2924.158,18500
천호제2동,사근동,127.1254351,37.5435257,127.0453315,37.5614846,천호제2동사근동,10578,2321.579,13400
논현1동,행궁동,127.028461,37.5115706,127.0126061,37.2840563,논현1동행궁동,33568,2790.376,31450
구로제1동,신정3동,126.8757585,37.4930433,126.8547892,37.5151685,구로제1동신정3동,4196,840.198,6000
천호제1동,풍납1동,127.1368066,37.5450159,127.122075,37.538092,천호제1동풍납1동,2452,723.009,4300
홍은제2동,양재1동,126.9342509,37.5801972,127.026744,37.4716412,홍은제2동양재1동,21738,3901.509,21600
신월2동,답십리제3동,126.8444512,37.5249763,,,신월2동답십리제3동,0,0.0,0
장위제3동,교남동,127.056603,37.6165512,126.9619364,37.5719391,장위제3동교남동,13708,3236.833,18300
답십리제4동,남영동,,,126.9748403,37.5457586,답십리제4동남영동,0,0.0,0
암사제1동,암사제2동,127.132663,37.551508,127.1272074,37.5517481,암사제1동암사제2동,715,266.415,3800
수색동,대치1동,126.8936659,37.5835192,127.0567047,37.4931821,수색동대치1동,28730,4654.454,30230
신사제1동,한남동,126.9117735,37.5978445,127.0005,37.53455,신사제1동한남동,14206,3267.559,17000
중계4동,제기제1동,127.0780091,37.6587275,,,중계4동제기제1동,0,0.0,0
영등포동,중계2.3동,126.9106918,37.5203985,127.0687126,37.6421829,영등포동중계2.3동,30297,2654.096,26700
창제4동,신곡2동,127.0515994,37.6522276,127.0579769,37.7436996,창제4동신곡2동,11348,1459.728,12290
중림동,북아현동,126.9644863,37.5548629,126.957025,37.5595,중림동북아현동,2630,640.939,4400
구로제1동,면목제2동,126.8757585,37.4930433,127.07905,37.589799,구로제1동면목제2동,32782,3366.411,28900
공릉2동,면목본동,127.083488,37.621332,127.0874227,37.5873592,공릉2동면목본동,5126,1132.505,7400
신정2동,중곡제3동,126.870679,37.5192314,127.0801736,37.5688084,신정2동중곡제3동,25832,3720.414,24000
신정2동,송중동,126.870679,37.5192314,127.033738,37.616099,신정2동송중동,23029,2867.901,20900
발산제1동,난향동,126.8331686,37.5531209,126.918842,37.461429,발산제1동난향동,16866,3956.491,23310
황학동,여의동,127.0212812,37.5673446,126.934584,37.5177232,황학동여의동,11676,2255.286,12500
일원본동,미아동,127.0864633,37.4833484,127.0269791,37.6270736,일원본동미아동,23992,3089.24,23400
장안제1동,상봉제1동,127.066375,37.567842,127.0872004,37.5998799,장안제1동상봉제1동,4745,925.728,6400
동선동,장흥면,127.0203666,37.5939824,126.9410814,37.7179271,동선동장흥면,30651,3095.009,29550
양재2동,광장동,127.041188,37.470601,127.103025,37.546892,양재2동광장동,20534,1929.731,18200
목1동,창제5동,126.8712323,37.5303777,127.0436793,37.6563436,목1동창제5동,32526,3429.874,27700
마천1동,문원동,127.1499724,37.4960195,127.0018402,37.4264061,마천1동문원동,27459,2513.632,27170
답십리제4동,창제2동,,,127.0356387,37.6414033,답십리제4동창제2동,0,0.0,0
명일제2동,사당제2동,127.1513427,37.546366,126.9792598,37.4887323,명일제2동사당제2동,25300,3568.068,22400
응봉동,오륜동,127.0334357,37.5531636,127.1343,37.515425,응봉동오륜동,13800,1669.059,13600
천호제2동,명동,127.1254351,37.5435257,126.98585,37.560042,천호제2동명동,22317,3056.28,19300
공릉1.3동,잠실본동,127.073838,37.624874,127.0832037,37.5060716,공릉1.3동잠실본동,20697,4165.591,22700
잠실4동,신도림동,127.1122668,37.5201089,126.8805826,37.5077664,잠실4동신도림동,27442,3366.583,25400
거여1동,풍산동,127.1432324,37.4969643,126.7999452,37.6641075,거여1동풍산동,61433,3841.774,58190
명동,삼각산동,126.98585,37.560042,127.0207209,37.6151568,명동삼각산동,8744,1694.626,11100
쌍문제1동,의정부1동,127.0261145,37.6480275,127.0475771,37.7464356,쌍문제1동의정부1동,13836,2298.487,15910
여의동,중곡제2동,126.934584,37.5177232,127.081487,37.560308,여의동중곡제2동,18223,2043.575,17000
돈암제1동,천호제3동,127.0263875,37.6034071,127.1332269,37.5361455,돈암제1동천호제3동,20729,2763.58,22100
우이동,사당제2동,127.0118533,37.6479523,126.9792598,37.4887323,우이동사당제2동,22066,4591.541,26000
세곡동,제기제1동,127.1043555,37.4643683,,,세곡동제기제1동,0,0.0,0
가락본동,광장동,127.1217864,37.4955568,127.103025,37.546892,가락본동광장동,8730,1244.991,9800
삼각산동,이태원제1동,127.0207209,37.6151568,126.9950384,37.5325225,삼각산동이태원제1동,15565,3429.513,20000
서초1동,후암동,127.0195082,37.4901186,126.9781344,37.5486375,서초1동후암동,9852,1767.073,11100
사근동,번제3동,127.0453315,37.5614846,127.04665,37.625874,사근동번제3동,9897,1682.233,11100
창제1동,대학동,127.0438683,37.6483046,126.9369907,37.4706145,창제1동대학동,32684,5360.578,31800
풍납1동,안양5동,127.122075,37.538092,126.920838,37.39429,풍납1동안양5동,29287,4260.851,30410
독산제3동,이화동,126.9032524,37.4751198,127.004338,37.577008,독산제3동이화동,17995,3922.728,21300
금호1가동,사직동,127.0216354,37.5549008,126.9688397,37.576196,금호1가동사직동,7304,1742.412,9800
상봉제1동,구로제2동,127.0872004,37.5998799,126.8834703,37.491377,상봉제1동구로제2동,28231,4934.488,27500
면목본동,회기동,127.0874227,37.5873592,127.0553132,37.5908083,면목본동회기동,4164,880.99,6000
개포4동,대치1동,127.0516374,37.4788183,127.0567047,37.4931821,개포4동대치1동,2476,678.424,4500
종암동,송천동,127.0351572,37.5990075,127.023838,37.618282,종암동송천동,3450,728.079,5100
사당제1동,평안동,126.9786682,37.4830639,126.964238,37.390407,사당제1동평안동,16893,1962.955,17950
거여1동,면목제4동,127.1432324,37.4969643,127.0855775,37.5746736,거여1동면목제4동,14027,2587.064,15600
가산동,중계2.3동,126.8917326,37.4769094,127.0687126,37.6421829,가산동중계2.3동,33636,4080.572,32400
흥도동,왕십리제2동,126.8543984,37.6449331,127.0310207,37.5617987,흥도동왕십리제2동,25279,4235.044,32010
묵제2동,회현동,127.0783313,37.6059528,126.9793216,37.5572864,묵제2동회현동,12665,3440.94,18200
종암동,갈현동,127.0351572,37.5990075,126.916675,37.623707,종암동갈현동,12843,1829.432,12400
길동,홍제제1동,127.1426791,37.5345598,126.9448779,37.5876988,길동홍제제1동,24609,3581.294,24700
화곡제6동,신대방제2동,126.8501301,37.5518173,126.9244085,37.4984422,화곡제6동신대방제2동,13356,2457.744,12900
구로제5동,갈현동,126.8892945,37.5001593,126.916675,37.623707,구로제5동갈현동,18940,2747.045,18900
가산동,갈현동,126.8917326,37.4769094,126.916675,37.623707,가산동갈현동,21247,3153.638,20700
쌍문제3동,홍제제1동,127.0278643,37.6489775,126.9448779,37.5876988,쌍문제3동홍제제1동,13416,3017.437,16400
하계1동,홍제제2동,127.0725852,37.6405374,126.949338,37.586107,하계1동홍제제2동,16493,3203.315,18800
신당제2동,창신제1동,,,127.016363,37.570758,신당제2동창신제1동,0,0.0,0
양재1동,야탑2동,127.026744,37.4716412,127.1273614,37.4094172,양재1동야탑2동,15122,1837.913,16310
후암동,응암제2동,126.9781344,37.5486375,126.9230926,37.5946071,후암동응암제2동,9203,1925.389,11300
거여2동,면목제3.8동,127.1468764,37.4935803,,,거여2동면목제3.8동,0,0.0,0
반포3동,사당제1동,127.0056289,37.5120925,126.9786682,37.4830639,반포3동사당제1동,5233,937.884,6400
안암동,삼청동,127.0213292,37.5858498,126.981836,37.5850126,안암동삼청동,5784,1056.805,6800
성현동,성남동,126.9481271,37.4895366,127.1383915,37.4350666,성현동성남동,25940,2826.244,26550
도봉제2동,수택1동,127.046575,37.669751,127.1491819,37.5964348,도봉제2동수택1동,21514,2107.682,22090
불광제2동,신림동,126.9257389,37.6208567,126.927075,37.487426,불광제2동신림동,22444,3605.005,22500
상계2동,서초3동,127.0678377,37.6574727,127.0119725,37.4836682,상계2동서초3동,28256,5368.17,29800
부암동,서초3동,126.9641,37.5924785,127.0119725,37.4836682,부암동서초3동,13916,2514.771,15100
사당제1동,남가좌제2동,126.9786682,37.4830639,126.9238889,37.5784658,사당제1동남가좌제2동,18138,2702.023,18000
방화제3동,성수1가제2동,126.8135628,37.5787386,127.0443325,37.5462991,방화제3동성수1가제2동,28481,4124.835,24900
답십리제1동,방화제3동,127.0512678,37.5717963,126.8135628,37.5787386,답십리제1동방화제3동,31950,3016.356,26400
구의제1동,서초3동,127.0856756,37.5424917,127.0119725,37.4836682,구의제1동서초3동,19010,2556.922,17600
하계2동,장지동,127.0679733,37.6320048,127.1354,37.4785,하계2동장지동,29304,3881.983,25800
아현동,대치4동,126.95215,37.547125,127.0579127,37.4997415,아현동대치4동,19899,2984.228,19400
신내2동,중계2.3동,127.0942306,37.6061896,127.0687126,37.6421829,신내2동중계2.3동,5890,1064.221,7900
양재2동,서초2동,127.041188,37.470601,127.02496,37.49208,양재2동서초2동,3449,975.011,5400
대림제1동,소하2동,126.905818,37.4954685,126.8801468,37.4320913,대림제1동소하2동,9298,1839.58,11530
공항동,정릉제3동,126.8101437,37.5588296,127.004186,37.6089578,공항동정릉제3동,24435,3103.507,23700
영등포동,독산제1동,126.9106918,37.5203985,126.897041,37.4702453,영등포동독산제1동,7723,1754.221,10400
석촌동,우이동,127.1037,37.503592,127.0118533,37.6479523,석촌동우이동,24864,3491.816,22900
장안제4동,서초3동,,,127.0119725,37.4836682,장안제4동서초3동,0,0.0,0
회현동,당산제2동,126.9793216,37.5572864,126.8973273,37.5310483,회현동당산제2동,11437,1936.917,12300
중곡제2동,우이동,127.081487,37.560308,127.0118533,37.6479523,중곡제2동우이동,16756,2199.771,16200
중앙동,서초3동,126.9497133,37.4842598,127.0119725,37.4836682,중앙동서초3동,6944,1502.405,8600
신림동,불광제2동,126.927075,37.487426,126.9257389,37.6208567,신림동불광제2동,23785,3138.139,22800
면목본동,낙성대동,127.0874227,37.5873592,126.9583884,37.4762971,면목본동낙성대동,23449,4152.468,23300
망우본동,군자동,127.1014684,37.6005732,127.0753494,37.5554853,망우본동군자동,5886,1257.967,7600
성내제2동,수택3동,127.129563,37.532425,127.1389288,37.5915435,성내제2동수택3동,9610,1224.104,10390
염리동,망원제2동,126.94565,37.547083,126.9023578,37.5602495,염리동망원제2동,4893,962.017,6400
강일동,우이동,127.173909,37.5649783,127.0118533,37.6479523,강일동우이동,22743,2897.589,25190
삼선동,우이동,127.0146297,37.5908326,127.0118533,37.6479523,삼선동우이동,8153,1361.545,9300
사직동,사당제5동,126.9688397,37.576196,126.9668658,37.4857521,사직동사당제5동,12884,2322.925,13600
안암동,소공동,127.0213292,37.5858498,126.977025,37.562442,안암동소공동,6576,1698.776,9900
신수동,광희동,126.9351878,37.5471182,127.0050623,37.564494,신수동광희동,7737,1850.606,10700
소공동,안암동,126.977025,37.562442,127.0213292,37.5858498,소공동안암동,6011,1161.741,7700
답십리제1동,발산제1동,127.0512678,37.5717963,126.8331686,37.5531209,답십리제1동발산제1동,30609,3573.759,27000
증산동,와부읍,126.9070404,37.5843063,127.2167005,37.5853734,증산동와부읍,36221,3577.731,32410
고덕제2동,일원1동,127.16435,37.5605,127.0879629,37.491839,고덕제2동일원1동,12074,2515.054,15810
창제1동,가양제1동,127.0438683,37.6483046,126.8447099,37.5695239,창제1동가양제1동,28850,3993.909,26100
회현동,회현동,126.9793216,37.5572864,126.9793216,37.5572864,회현동회현동,0,0.0,0
화곡제2동,발산제1동,126.854613,37.531817,126.8331686,37.5531209,화곡제2동발산제1동,3718,1340.78,6900
독산제3동,대치2동,126.9032524,37.4751198,127.0642072,37.5022848,독산제3동대치2동,16812,3284.33,18900
영등포동,삼평동,126.9106918,37.5203985,127.1163916,37.4060784,영등포동삼평동,33357,3458.404,30110
당산제2동,백석1동,126.8973273,37.5310483,126.7925109,37.6496787,당산제2동백석1동,20084,1529.458,19730
이태원제2동,중림동,126.9901481,37.5418962,126.9644863,37.5548629,이태원제2동중림동,6016,1089.779,7600
회현동,대방동,126.9793216,37.5572864,126.92635,37.508133,회현동대방동,10056,1867.446,11700
아현동,제기제2동,126.95215,37.547125,,,아현동제기제2동,0,0.0,0
마천2동,답십리제3동,127.1485193,37.4968477,,,마천2동답십리제3동,0,0.0,0
여의동,은천동,126.934584,37.5177232,126.9424278,37.4853086,여의동은천동,8284,1239.148,9200
안암동,신당제1동,127.0213292,37.5858498,,,안암동신당제1동,0,0.0,0
도봉제1동,홍제제1동,127.0434369,37.6786913,126.9448779,37.5876988,도봉제1동홍제제1동,22045,3282.927,23300
정릉제3동,조안면,127.004186,37.6089578,127.30345,37.5359,정릉제3동조안면,35494,3285.997,33790
창제4동,창제3동,127.0515994,37.6522276,127.0429556,37.6381278,창제4동창제3동,2695,571.452,4700
고강1동,송천동,126.8034928,37.5167184,127.023838,37.618282,고강1동송천동,31044,4521.944,35570
하계2동,월곡제2동,127.0679733,37.6320048,127.0478758,37.6057667,하계2동월곡제2동,5706,1373.357,8600
구의제2동,성수1가제2동,127.0899111,37.5472481,127.0443325,37.5462991,구의제2동성수1가제2동,5229,1275.528,7700
성현동,신도동,126.9481271,37.4895366,,,성현동신도동,0,0.0,0
신도림동,시흥제1동,126.8805826,37.5077664,126.9032625,37.4535411,신도림동시흥제1동,7631,1547.794,9800
정릉제4동,우이동,127.0069798,37.6133387,127.0118533,37.6479523,정릉제4동우이동,4809,1070.789,6500
송파2동,학온동,127.1167651,37.502317,126.8513466,37.4154672,송파2동학온동,32940,2995.832,32630
시흥제2동,삼성동,126.9148345,37.4495487,127.062532,37.5144424,시흥제2동삼성동,24324,3456.699,25370
신도림동,용산2가동,126.8805826,37.5077664,126.9855777,37.5461327,신도림동용산2가동,12587,2625.853,14500
강일동,판교동,127.173909,37.5649783,127.0986189,37.389844,강일동판교동,29084,2641.518,28490
신사동,대학동,127.0227814,37.5240101,126.9369907,37.4706145,신사동대학동,14784,2509.234,16300
상2동,왕십리제2동,126.7544075,37.5005775,127.0310207,37.5617987,상2동왕십리제2동,34749,4784.409,35250
수색동,상암동,126.8936659,37.5835192,126.8946875,37.578325,수색동상암동,2427,662.253,4200
대치1동,천호제3동,127.0567047,37.4931821,127.1332269,37.5361455,대치1동천호제3동,10999,1788.608,12800
방배1동,서초4동,126.9945569,37.4832801,127.0221589,37.5026685,방배1동서초4동,5463,1189.378,7200
가락본동,신촌동,127.1217864,37.4955568,126.9418114,37.5640923,가락본동신촌동,25708,3877.44,25400
청림동,상도제4동,126.9585773,37.4918329,126.941422,37.4994203,청림동상도제4동,3087,665.655,4900
오류제1동,월곡제2동,126.845201,37.497009,127.0478758,37.6057667,오류제1동월곡제2동,28048,3934.876,28000
장지동,면목제7동,127.1354,37.4785,127.0869854,37.5789945,장지동면목제7동,25002,1810.947,25030
석관동,여의동,127.061413,37.612957,126.934584,37.5177232,석관동여의동,24407,3723.148,23000
신도림동,서현1동,126.8805826,37.5077664,127.1260293,37.3829264,신도림동서현1동,32396,3656.707,32490
역촌동,구로제2동,126.915114,37.6044046,126.8834703,37.491377,역촌동구로제2동,14764,3132.721,19100
이화동,신촌동,127.004338,37.577008,126.9418114,37.5640923,이화동신촌동,6714,1053.344,7600
회현동,평안동,126.9793216,37.5572864,126.964238,37.390407,회현동평안동,26359,2780.558,25450
창제2동,중림동,127.0356387,37.6414033,126.9644863,37.5548629,창제2동중림동,16421,4719.126,24600
정릉제2동,발산제1동,127.0111047,37.6044729,126.8331686,37.5531209,정릉제2동발산제1동,22836,2922.566,21100
회기동,상계6.7동,127.0553132,37.5908083,127.0669541,37.654882,회기동상계6.7동,11392,1563.883,11900
면목본동,장위제1동,127.0874227,37.5873592,127.0437129,37.6141245,면목본동장위제1동,6639,1186.199,7800
연남동,무악동,126.922027,37.564501,126.958148,37.5760032,연남동무악동,4990,1544.796,7100
하계1동,송내1동,127.0725852,37.6405374,126.7789446,37.4824389,하계1동송내1동,43179,5901.861,43370
중화제1동,석관동,127.080623,37.6011745,127.061413,37.612957,중화제1동석관동,3407,586.713,4900
오류제2동,일원본동,126.8395371,37.4888016,127.0864633,37.4833484,오류제2동일원본동,29428,3835.609,31230
묵제2동,풍납2동,127.0783313,37.6059528,127.1157686,37.5292584,묵제2동풍납2동,15251,2302.106,16670
시흥제4동,회현동,126.9061924,37.459029,126.9793216,37.5572864,시흥제4동회현동,15724,3343.015,19300
논현1동,왕십리제2동,127.028461,37.5115706,127.0310207,37.5617987,논현1동왕십리제2동,6277,1067.09,8100
번제3동,시흥제1동,127.04665,37.625874,126.9032625,37.4535411,번제3동시흥제1동,33920,4007.7,31350
종암동,자금동,127.0351572,37.5990075,127.0582251,37.7502752,종암동자금동,22320,2461.255,21530
삼성2동,보라매동,127.04595,37.5112,126.9327389,37.4881456,삼성2동보라매동,14184,2078.688,14000
도곡1동,한남동,127.0390246,37.488238,127.0005,37.53455,도곡1동한남동,7681,1649.75,8900
신당제2동,신당제2동,,,,,신당제2동신당제2동,0,0.0,0
낙성대동,영등포본동,126.9583884,37.4762971,126.9093046,37.5146826,낙성대동영등포본동,9350,1769.957,11600
신수동,공항동,126.9351878,37.5471182,126.8101437,37.5588296,신수동공항동,17467,1766.446,16100
상계6.7동,화양동,127.0669541,37.654882,127.0713152,37.5465421,상계6.7동화양동,15792,3406.367,18600
이화동,신길제1동,127.004338,37.577008,126.9214285,37.5112667,이화동신길제1동,12266,2376.832,14200
공릉1.3동,장흥면,127.073838,37.624874,126.9410814,37.7179271,공릉1.3동장흥면,22909,2203.16,22650
송중동,청담동,127.033738,37.616099,127.049291,37.525107,송중동청담동,16089,3292.613,20200
노량진제2동,등촌제2동,126.937352,37.508509,126.8625,37.542658,노량진제2동등촌제2동,10776,1795.621,12200
장충동,신촌동,127.0078812,37.5618946,126.9418114,37.5640923,장충동신촌동,8942,1604.63,10300
신도림동,방화제2동,126.8805826,37.5077664,126.8067549,37.5666997,신도림동방화제2동,11936,2218.383,14300
명동,등촌제1동,126.98585,37.560042,126.8589287,37.5558155,명동등촌제1동,17089,2447.079,16400
반포4동,남가좌제1동,127.0003853,37.4974314,126.9197232,37.573295,반포4동남가좌제1동,17556,2310.748,17200
상계3.4동,중계1동,127.0832665,37.6729133,127.0775275,37.6525986,상계3.4동중계1동,2700,479.58,4300
도림동,장흥면,126.89595,37.509475,126.9410814,37.7179271,도림동장흥면,34654,3094.445,33170
고척제2동,일원1동,126.8587122,37.5067055,127.0879629,37.491839,고척제2동일원1동,28079,4548.538,27400
목1동,광장동,126.8712323,37.5303777,127.103025,37.546892,목1동광장동,27140,3298.502,23500
암사제1동,방화제1동,127.132663,37.551508,126.817026,37.5703659,암사제1동방화제1동,38303,3666.418,31800
역촌동,가산동,126.915114,37.6044046,126.8917326,37.4769094,역촌동가산동,17549,4054.801,23810
도봉제1동,광희동,127.0434369,37.6786913,127.0050623,37.564494,도봉제1동광희동,17307,4334.581,23400
한남동,월계3동,127.0005,37.53455,127.0692485,37.6210475,한남동월계3동,17828,1606.505,16500
용문동,동구동,126.957562,37.5389,127.1405406,37.6134686,용문동동구동,34106,2773.784,29210
공항동,상계2동,126.8101437,37.5588296,127.0678377,37.6574727,공항동상계2동,43885,3134.547,43390
진관동,대조동,126.9210512,37.634983,126.920813,37.614165,진관동대조동,3092,559.385,4700
구의제2동,창신제1동,127.0899111,37.5472481,127.016363,37.570758,구의제2동창신제1동,8338,2320.268,12700
신촌동,장충동,126.9418114,37.5640923,127.0078812,37.5618946,신촌동장충동,8215,1490.035,10600
압구정동,일원2동,127.030713,37.530642,127.0737224,37.4922048,압구정동일원2동,10056,1330.54,10900
면목제3.8동,도봉제2동,,,127.046575,37.669751,면목제3.8동도봉제2동,0,0.0,0
상봉제2동,계산1동,127.0808518,37.592892,126.7213341,37.5396107,상봉제2동계산1동,56179,4193.954,52270
신도림동,대학동,126.8805826,37.5077664,126.9369907,37.4706145,신도림동대학동,9060,1599.133,10500
구로제5동,서초2동,126.8892945,37.5001593,127.02496,37.49208,구로제5동서초2동,15676,2810.659,15900
오금동,강일동,126.9138,37.6674,127.173909,37.5649783,오금동강일동,43915,3729.147,44350
상계1동,응암제2동,127.0549781,37.6799006,126.9230926,37.5946071,상계1동응암제2동,38836,3257.432,39370
이촌제1동,신림동,126.9732,37.5214167,126.927075,37.487426,이촌제1동신림동,7633,1531.017,9400
논현1동,천호제3동,127.028461,37.5115706,127.1332269,37.5361455,논현1동천호제3동,13708,1553.328,13400
신림동,송천동,126.927075,37.487426,127.023838,37.618282,신림동송천동,30414,3518.184,28300
대학동,회현동,126.9369907,37.4706145,126.9793216,37.5572864,대학동회현동,13089,2872.12,16000
평창동,성산제2동,126.9681871,37.6063166,126.9090061,37.568618,평창동성산제2동,8239,1737.938,11200
영등포동,대림제2동,126.9106918,37.5203985,126.8982938,37.4927521,영등포동대림제2동,4755,968.049,6100
쌍문제1동,여의동,127.0261145,37.6480275,126.934584,37.5177232,쌍문제1동여의동,28805,4335.256,28100
회현동,녹번동,126.9793216,37.5572864,126.9298245,37.6021944,회현동녹번동,7677,1613.224,9700
월곡제2동,서초4동,127.0478758,37.6057667,127.0221589,37.5026685,월곡제2동서초4동,21201,3620.258,22600
일원2동,성북동,127.0737224,37.4922048,127.0032875,37.5911237,일원2동성북동,16004,3243.966,17300
신사제1동,송포동,126.9117735,37.5978445,126.7355113,37.6714524,신사제1동송포동,25150,2043.896,25690
신림동,조원동,126.927075,37.487426,126.9078649,37.4826299,신림동조원동,2730,515.1,4400
신정3동,고양동,126.8547892,37.5151685,126.9037032,37.7033661,신정3동고양동,30549,3264.276,30570
중곡제2동,휘경제2동,127.081487,37.560308,127.0685788,37.5902093,중곡제2동휘경제2동,5176,964.343,6800
양재1동,문래동,127.026744,37.4716412,126.899466,37.517086,양재1동문래동,24892,3074.204,23800
방학제3동,잠실3동,127.028036,37.6591685,127.094375,37.513333,방학제3동잠실3동,27939,3909.441,25200
답십리제4동,휘경제2동,,,127.0685788,37.5902093,답십리제4동휘경제2동,0,0.0,0
잠실7동,양재1동,127.0771146,37.5086777,127.026744,37.4716412,잠실7동양재1동,7567,1485.431,9000
일원1동,발산제1동,127.0879629,37.491839,126.8331686,37.5531209,일원1동발산제1동,35001,4236.464,34000
성수2가제1동,풍납2동,127.0540659,37.5395907,127.1157686,37.5292584,성수2가제1동풍납2동,8235,895.254,8800
수궁동,군자동,126.8314627,37.4939422,127.0753494,37.5554853,수궁동군자동,30824,4123.328,27500
갈현제2동,공항동,126.9158385,37.6185866,126.8101437,37.5588296,갈현제2동공항동,19963,2740.827,23110
하안3동,여의동,126.8816257,37.4587053,126.934584,37.5177232,하안3동여의동,11314,2562.459,16890
장지동,면목본동,127.1354,37.4785,127.0874227,37.5873592,장지동면목본동,24233,1607.362,24330
양재1동,영등포동,127.026744,37.4716412,126.9106918,37.5203985,양재1동영등포동,23694,2722.407,22000
월계3동,탄현동,127.0692485,37.6210475,126.7684293,37.6943312,월계3동탄현동,46668,3777.298,44610
오류제1동,회현동,126.845201,37.497009,126.9793216,37.5572864,오류제1동회현동,17088,4006.966,21000
수색동,창릉동,126.8936659,37.5835192,126.8865438,37.6455111,수색동창릉동,8662,1199.055,10290
중곡제2동,군자동,127.081487,37.560308,127.0753494,37.5554853,중곡제2동군자동,1102,294.159,3800
이화동,길음제1동,127.004338,37.577008,127.0193925,37.6104856,이화동길음제1동,5460,1095.93,7200
상암동,사직동,126.8946875,37.578325,126.9688397,37.576196,상암동사직동,9458,1848.937,12300
시흥제2동,가양제1동,126.9148345,37.4495487,126.8447099,37.5695239,시흥제2동가양제1동,19560,2519.752,21530
대치1동,대림제1동,127.0567047,37.4931821,126.905818,37.4954685,대치1동대림제1동,16788,2754.752,17300
번제3동,신도림동,127.04665,37.625874,126.8805826,37.5077664,번제3동신도림동,26874,3775.293,26200
합정동,이촌제2동,126.9118888,37.5516561,126.9547071,37.5262575,합정동이촌제2동,7140,1230.414,8400
휘경제2동,용두동,127.0685788,37.5902093,127.0372011,37.5758884,휘경제2동용두동,4629,1078.171,6800
가양제3동,대방동,126.8605955,37.561092,126.92635,37.508133,가양제3동대방동,11624,1623.798,11400
면목제3.8동,서현1동,,,127.1260293,37.3829264,면목제3.8동서현1동,0,0.0,0
전농제3동,성수1가제2동,,,127.0443325,37.5462991,전농제3동성수1가제2동,0,0.0,0
역삼1동,양재1동,127.0333574,37.4954841,127.026744,37.4716412,역삼1동양재1동,3652,703.893,5000
답십리제1동,탄현동,127.0512678,37.5717963,126.7684293,37.6943312,답십리제1동탄현동,46080,4241.759,41770
청담동,답십리제1동,127.049291,37.525107,127.0512678,37.5717963,청담동답십리제1동,8396,858.755,8700
쌍문제4동,중곡제1동,127.028425,37.656482,127.080038,37.560675,쌍문제4동중곡제1동,15727,2968.921,17300
강일동,방배2동,127.173909,37.5649783,126.9855106,37.4797439,강일동방배2동,26953,3700.616,24200
용강동,잠실3동,126.9426766,37.5422119,127.094375,37.513333,용강동잠실3동,19885,2221.183,18100
개봉제3동,방화제2동,126.853838,37.485993,126.8067549,37.5666997,개봉제3동방화제2동,11047,2380.411,14300
자양제2동,상일동,127.084438,37.528825,127.1683007,37.550583,자양제2동상일동,13754,1382.417,14070
오금동,잠원동,126.9138,37.6674,127.0140771,37.5149619,오금동잠원동,36177,5036.234,36270
하계2동,성남동,127.0679733,37.6320048,127.1383915,37.4350666,하계2동성남동,34698,4099.881,31250
신촌동,자양제4동,126.9418114,37.5640923,127.0662969,37.5341115,신촌동자양제4동,19882,2805.165,20000
우이동,행당제1동,127.0118533,37.6479523,127.036188,37.558567,우이동행당제1동,12284,3096.695,17000
방화제1동,대흥동,126.817026,37.5703659,126.9424619,37.5557827,방화제1동대흥동,16622,2726.833,17300
천호제1동,이화동,127.1368066,37.5450159,127.004338,37.577008,천호제1동이화동,14090,3411.011,18600
영등포동,자양제3동,126.9106918,37.5203985,127.072913,37.533842,영등포동자양제3동,19108,2467.158,17500
전농제3동,송산1동,,,127.0866851,37.7311817,전농제3동송산1동,0,0.0,0
성내제3동,성내제2동,127.13287,37.5260101,127.129563,37.532425,성내제3동성내제2동,1105,300.188,3800
가락본동,잠실6동,127.1217864,37.4955568,127.10065,37.518142,가락본동잠실6동,4364,936.328,6700
송파1동,오금동,127.1093393,37.5062595,126.9138,37.6674,송파1동오금동,43643,4292.045,38150
